exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,logPerm
167.094628656,167.208,3.0,3.0,3.0,3.0,3.0,12.0,25.0,3.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.66455915068686,52.489999999999995,0.6449999999999998,46.99330000000003,6.988285318134594,3.8536497081950087,1.6524573156723987,1.6524573156723987,1.0432662168604954,6.988285318134594,3.8536497081950087,1.6524573156723987,1.6524573156723987,1.0432662168604954,-1.06,9.031407678244971,4.088235211780761,2.2182060707578133,3.0768765735123513,2.2407096892759584
208.121177752,208.26100000000002,4.0,0.0,3.0,0.0,4.0,15.0,31.0,4.0,0.0,0.6363636363636364,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,89.25895609924737,44.12,1.1618000000000002,55.14200000000003,9.14164519224579,5.3384291332444676,3.1390722435091676,3.1390722435091676,2.155921076212768,9.14164519224579,5.3384291332444676,3.1390722435091676,3.1390722435091676,2.155921076212768,-1.32,10.206397849861533,4.044863499807325,1.88768527180995,2.752232408494458,5.135798437050262
248.15247788,248.32600000000002,4.0,3.0,6.0,3.0,3.0,18.0,38.0,4.0,0.0,0.42857142857142855,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,106.96952192393705,57.28,1.9055999999999997,72.93920000000003,10.811127332664299,6.269124352448222,2.7479028014485376,2.7479028014485376,1.7990786308584297,10.811127332664299,6.269124352448222,2.7479028014485376,2.7479028014485376,1.7990786308584297,-1.5199999999999998,12.924574773916186,5.887242090843924,3.2439068615073854,4.227227811958831,4.605170185988092
360.193673996,360.45000000000005,5.0,3.0,2.0,3.0,5.0,26.0,54.0,5.0,0.0,0.7142857142857143,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,153.34130809395188,94.83,1.5575999999999999,95.04840000000003,15.44222993887427,9.660624318644738,8.25270660422696,8.25270660422696,6.919333408949085,15.44222993887427,9.660624318644738,8.25270660422696,8.25270660422696,6.919333408949085,-1.2999999999999998,18.081485487885935,5.599719839148237,2.0792514525694963,3.8942789618379154,3.610917912644224
402.2042386799999,402.48700000000014,6.0,2.0,3.0,2.0,6.0,29.0,59.0,6.0,0.0,0.6956521739130435,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,170.5520259000997,100.9,2.1284000000000005,104.59560000000005,17.31151292430204,10.541319977686575,8.515626205078537,8.515626205078537,7.075116929622824,17.31151292430204,10.541319977686575,8.515626205078537,8.515626205078537,7.075116929622824,-1.79,20.481470445050814,6.607425415921919,2.789534497869769,4.666544426692496,5.799092654460526
236.15247788,236.315,4.0,2.0,6.0,1.0,4.0,17.0,37.0,4.0,0.0,0.46153846153846156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.36078961703997,55.56,1.7673999999999999,68.92490000000004,10.478888647122005,5.919862625123017,2.6814843342163033,2.6814843342163033,1.5098109339343555,10.478888647122005,5.919862625123017,2.6814843342163033,2.6814843342163033,1.5098109339343555,-1.55,13.51472491909385,6.909922945262059,4.443998045644615,5.493276930432441,3.737669618283368
314.2245802,314.4690000000001,2.0,0.0,1.0,0.0,2.0,23.0,53.0,2.0,0.0,0.8095238095238095,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,139.6482098695481,34.14,4.723500000000005,90.88100000000006,14.860102176368239,9.604172488927956,8.452747118529096,8.452747118529096,7.227105087223425,14.860102176368239,9.604172488927956,8.452747118529096,8.452747118529096,7.227105087223425,-0.9200000000000002,15.598585502468657,5.036596433775879,2.056976312427387,3.4158165266818155,5.298317366548037
259.157228912,259.349,3.0,2.0,6.0,2.0,3.0,19.0,40.0,3.0,0.0,0.375,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,113.76036150292278,41.489999999999995,2.577500000000001,78.58850000000005,11.465827871043551,6.685791019114888,2.9425786417040287,2.9425786417040287,1.9381932675812228,11.465827871043551,6.685791019114888,2.9425786417040287,2.9425786417040287,1.9381932675812228,-1.5799999999999996,13.84252142964087,6.547124220490315,3.9447395719001546,4.769931964455682,5.736572297479192
326.19942807200005,326.4400000000001,4.0,2.0,1.0,2.0,4.0,24.0,50.0,4.0,0.0,0.7,7.0,1.0,6.0,5.0,5.0,0.0,4.0,5.0,1.0,5.0,10.0,10.0,142.61957179820212,46.940000000000005,1.5545,91.73460000000004,14.33837795583499,9.568367603747433,8.462271338859262,8.462271338859262,7.880246259467454,14.33837795583499,9.568367603747433,8.462271338859262,8.462271338859262,7.880246259467454,-1.1,14.109619609203374,4.169324139974981,1.2043241017343258,2.4511490684381663,4.5217885770490405
193.11027872,193.246,3.0,1.0,2.0,1.0,3.0,14.0,29.0,3.0,0.0,0.45454545454545453,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.02723518057257,30.49,1.3495,54.95670000000003,8.59251746286662,4.7996420362876435,2.638600607448023,2.638600607448023,1.9271467230892185,8.59251746286662,4.7996420362876435,2.638600607448023,2.638600607448023,1.9271467230892185,-1.22,9.33948651945037,3.881428910052045,1.437723346427422,2.5893252129740008,6.194405391104672
