exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,Melanin binding Fraction unbound (%)
300.066555336,300.745,4.0,0.0,1.0,0.0,2.0,21.0,34.0,5.0,2.0,0.125,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,127.08841239699416,40.620000000000005,3.3712000000000026,83.06700000000004,12.17072612565888,6.896266839649649,3.715161072010183,3.715161072010183,2.581503338756441,11.414797179640425,6.518302366640421,3.480063969222445,3.480063969222445,2.4151597837151453,-2.3299999999999996,13.643835157913811,5.2201165206274105,2.3830286117828967,3.391543300597285,88.7
254.0579088,254.24099999999996,4.0,2.0,1.0,2.0,4.0,19.0,29.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107.72496828574104,70.67,2.8712000000000018,71.24960000000002,9.82972592544465,5.7083035054312985,2.908163760486076,2.908163760486076,1.9390291929716936,9.82972592544465,5.7083035054312985,2.908163760486076,2.908163760486076,1.9390291929716936,-2.75,11.346641020829423,4.170292904637657,1.8299478832927507,2.490464028454501,0.8
296.129155592,296.79799999999994,4.0,3.0,5.0,2.0,4.0,20.0,41.0,5.0,0.0,0.5333333333333333,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,124.17813743259029,64.35,2.8933,81.57460000000003,12.502431763833199,7.362224006587043,4.184911715740195,4.184911715740195,2.759838894378267,11.746502817814743,6.9842595335778155,3.8575848803862067,3.8575848803862067,2.596175476701273,-1.26,15.135003331044203,6.952511517037943,3.6431307087322438,5.261314248474622,33.9
223.099714036,223.27499999999998,2.0,1.0,1.0,1.0,1.0,17.0,30.0,2.0,1.0,0.13333333333333333,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.2888767988734,29.1,3.2162000000000015,68.98770000000003,9.656806955977792,5.72661506732069,3.11404910174106,3.11404910174106,2.4261431271102087,9.656806955977792,5.72661506732069,3.11404910174106,3.11404910174106,2.4261431271102087,-2.0899999999999994,10.088920230629265,3.7362175787874485,1.7159122448523465,2.217317712744787,5.0
247.084457896,247.25,5.0,1.0,2.0,1.0,5.0,18.0,31.0,5.0,0.0,0.38461538461538464,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,104.00654290980643,68.12,1.5791,62.86450000000003,9.920136970712731,5.902387513895454,3.4239869228140916,3.4239869228140916,2.469884871249157,9.920136970712731,5.902387513895454,3.4239869228140916,3.4239869228140916,2.469884871249157,-2.0399999999999996,11.073461738781058,3.7293066530768466,1.3317553873542465,2.294240807501561,82.3
326.126657056,326.352,6.0,2.0,6.0,2.0,4.0,24.0,42.0,6.0,3.0,0.2777777777777778,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,138.56930781849255,86.71000000000001,2.5015999999999994,87.71220000000004,13.118807583462,7.9410078572684295,4.266080341250035,4.266080341250035,3.071699368217228,13.118807583462,7.9410078572684295,4.266080341250035,4.266080341250035,3.071699368217228,-2.73,16.13920807271896,6.80004170502855,2.878641650043283,4.572803665859266,1.1
349.215412484,349.47800000000007,4.0,0.0,7.0,0.0,4.0,26.0,53.0,4.0,0.0,0.4090909090909091,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,156.1578795673802,39.5,3.630080000000002,105.23700000000005,15.68868218678966,9.276946447393877,5.066852726602665,5.066852726602665,3.395804469938668,15.68868218678966,9.276946447393877,5.066852726602665,5.066852726602665,3.395804469938668,-2.3499999999999996,18.441354604835674,8.842550114628034,4.84539867922622,6.271869318264843,0.1
291.1986998,291.438,1.0,0.0,3.0,0.0,1.0,22.0,47.0,1.0,0.0,0.3333333333333333,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.83737583962036,3.24,4.709300000000004,95.26200000000006,14.057579580579688,8.062278920454682,4.7059352602615085,4.7059352602615085,3.503149304743532,14.057579580579688,8.062278920454682,4.7059352602615085,4.7059352602615085,3.503149304743532,-1.8599999999999994,15.051788250673834,5.734710394518746,2.503247191178015,3.9235293880561075,3.4
235.05123962,235.67399999999998,4.0,1.0,0.0,1.0,3.0,16.0,26.0,5.0,1.0,0.2727272727272727,3.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,97.9142580510185,44.7,1.6614,61.69470000000002,9.453076758436513,5.479913633993715,3.35705767465158,3.35705767465158,2.2376869289859824,8.697147812418057,5.101949160984487,3.0029477777733184,3.0029477777733184,2.0083740164785078,-1.5499999999999996,9.660077512218109,3.218736418340211,1.2285285666706185,1.9433277057853584,16.8
259.120843404,259.3049999999999,4.0,0.0,2.0,0.0,3.0,19.0,36.0,4.0,1.0,0.4,3.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,112.16306303908463,38.77,2.441,72.03000000000003,10.801350499958964,6.694502508904621,3.482722012463827,3.482722012463827,2.4040150985175845,10.801350499958964,6.694502508904621,3.482722012463827,3.482722012463827,2.4040150985175845,-1.9699999999999998,12.083816346068614,5.344451586565873,2.7247393654231047,3.3990195496061593,39.3
306.23072820000004,306.45,4.0,2.0,11.0,1.0,4.0,22.0,52.0,4.0,0.0,0.6111111111111112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.18550018902303,55.56,3.717900000000002,92.00990000000006,14.014422553054745,8.419862625123017,3.6540115798417485,3.6540115798417485,2.2544102408124322,14.014422553054745,8.419862625123017,3.6540115798417485,3.6540115798417485,2.2544102408124322,-1.55,18.49889975550122,11.075277579133575,7.455942249693929,9.312747713670102,1.7
247.062676896,247.27599999999998,7.0,0.0,5.0,0.0,6.0,16.0,29.0,8.0,0.0,0.625,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.17326768432252,95.1,0.5344199999999997,57.94620000000002,9.898049432496185,6.561834941784264,3.971048610251137,3.971048610251137,2.0024982385596233,9.081552851568459,4.7404677367383465,2.286813145233041,2.286813145233041,1.253078274756188,-1.44,12.62868131868132,4.6019453326954,2.7825859160309396,3.6322813157876928,93.7
241.1215121,241.29399999999995,4.0,0.0,1.0,0.0,3.0,18.0,33.0,4.0,1.0,0.35714285714285715,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,105.65754091622273,46.09,2.2559000000000005,69.29250000000003,10.172174328844607,6.345165055055785,3.359548786666587,3.359548786666587,2.3758802682567923,10.172174328844607,6.345165055055785,3.359548786666587,3.359548786666587,2.3758802682567923,-1.97,11.13935462526405,4.722289667899919,2.0569446441831207,2.9224032918865332,73.9
379.18959165999996,379.46,6.0,4.0,9.0,4.0,4.0,28.0,53.0,6.0,1.0,0.22727272727272727,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163.6229801190243,88.59,2.7234999999999996,109.77070000000005,15.636275943982364,9.28650013418394,4.7117678140257775,4.7117678140257775,3.2298934056619446,15.636275943982364,9.28650013418394,4.7117678140257775,4.7117678140257775,3.2298934056619446,-2.9299999999999997,19.821202706278473,9.8464344643294,5.294388863993595,6.97029190898427,0.1
252.089877624,252.27300000000002,4.0,1.0,2.0,1.0,4.0,19.0,31.0,4.0,0.0,0.06666666666666667,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.27095306030019,55.13,3.2400200000000012,74.74070000000002,10.382512329944692,5.9642865695750045,2.8913500259183995,2.8913500259183995,1.9804856597886884,10.382512329944692,5.9642865695750045,2.8913500259183995,2.8913500259183995,1.9804856597886884,-2.619999999999999,11.4692641265699,4.570087603986986,2.199646566823068,2.7587127269310385,9.8
325.10625596,325.324,7.0,0.0,4.0,0.0,5.0,24.0,39.0,7.0,1.0,0.17647058823529413,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,137.89057595212876,85.03999999999999,2.3827000000000007,89.40640000000005,13.007649664245431,7.295349529823128,3.7157810490619583,3.7157810490619583,2.627642847770285,13.007649664245431,7.295349529823128,3.7157810490619583,3.7157810490619583,2.627642847770285,-3.06,15.821226869077362,6.592314432341707,2.888303791604921,4.345770926098796,59.6
293.093104432,293.754,5.0,1.0,7.0,1.0,4.0,20.0,36.0,6.0,1.0,0.2857142857142857,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0801835261405,56.15,2.1218000000000004,76.80070000000003,11.714696200028898,6.7247007791438005,2.9099936399839645,2.9099936399839645,1.7651618869705439,10.958767254010443,6.346736306134573,2.6580173246444794,2.6580173246444794,1.6391737293008015,-2.01,14.400182349791374,7.547963831324051,4.9322599810202385,5.434602777034813,5.9
240.13749651199998,240.31,4.0,2.0,2.0,1.0,4.0,18.0,34.0,4.0,0.0,0.2857142857142857,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,105.45281920706918,56.730000000000004,2.8227,74.28440000000002,10.590199452013804,6.1560269691386305,3.0422741972297,3.0422741972297,2.337970032653172,10.590199452013804,6.1560269691386305,3.0422741972297,3.0422741972297,2.337970032653172,-2.1,11.017006335632473,3.9784262240709785,1.6103334006307395,2.4350192731353526,83.2
309.194008344,309.406,5.0,2.0,7.0,2.0,5.0,22.0,49.0,5.0,0.0,0.5882352941176471,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,132.17847487272124,67.79,2.27486,86.60250000000005,14.318222836833522,7.554146518954392,3.4171867623895213,3.4171867623895213,2.0886186279002406,14.318222836833522,7.554146518954392,3.4171867623895213,3.4171867623895213,2.0886186279002406,-1.5899999999999999,18.458995590396864,8.15061998337067,5.312430588644547,6.838739015092716,12.2
332.08307799199997,332.38100000000003,6.0,2.0,4.0,2.0,4.0,23.0,39.0,7.0,2.0,0.125,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.99643273223765,92.34,2.4362000000000004,86.94320000000005,13.47654018676405,8.27572757194729,4.755508133290473,4.755508133290473,3.2383935378661346,12.660043605836323,6.792564324352897,2.9699721996281214,2.9699721996281214,1.977452512493964,-2.67,16.696266793180808,6.616616965961328,4.165939893316887,4.8031653100859515,34.2
362.15314657600004,362.43600000000004,4.0,2.0,3.0,2.0,4.0,28.0,46.0,4.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,162.14785578092102,53.7,5.3533700000000035,113.27140000000001,15.132031498033934,9.171452001364692,4.7863441102875885,4.7863441102875885,3.48844220765855,15.132031498033934,9.171452001364692,4.7863441102875885,4.7863441102875885,3.48844220765855,-3.9199999999999986,16.267989545539404,6.667654269485339,2.8109900533066496,3.8739046410449522,0.2
389.212156944,389.96700000000016,3.0,0.0,10.0,0.0,3.0,27.0,59.0,4.0,0.0,0.43478260869565216,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.6908548362272,29.54,5.0796000000000054,114.56700000000008,17.50459842683482,9.691847662308025,5.041736880177936,5.041736880177936,3.543922511137656,16.688101845907095,9.691847662308025,5.041736880177936,5.041736880177936,3.543922511137656,-1.8399999999999994,23.199745627980917,11.785418157531343,5.5680719913254775,10.12661864348573,16.5
214.12184644799999,214.27200000000005,4.0,3.0,3.0,2.0,4.0,16.0,30.0,4.0,0.0,0.16666666666666666,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.54743039686801,63.83,1.9793199999999997,64.95010000000002,9.142985856513846,5.128242978493861,2.1879659529572497,2.1879659529572497,1.4705486011338909,9.142985856513846,5.128242978493861,2.1879659529572497,2.1879659529572497,1.4705486011338909,-2.0999999999999996,10.418895545245709,4.6129365420065165,2.696056520661315,3.0038564992508023,4.8
313.09502258,313.3090000000001,6.0,1.0,4.0,1.0,5.0,23.0,38.0,6.0,1.0,0.11764705882352941,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.57472684029716,81.69999999999999,2.7895000000000003,83.45520000000005,12.660043605836323,6.8275864908590655,2.745893557535916,2.745893557535916,1.8507137435460737,12.660043605836323,6.8275864908590655,2.745893557535916,2.745893557535916,1.8507137435460737,-3.15,16.224491773487685,7.2159939506621535,4.670827396913572,5.090253673480653,38.5
200.094963004,200.241,3.0,4.0,2.0,2.0,3.0,15.0,27.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.28182394909331,61.269999999999996,2.643299999999999,61.78280000000001,8.181750982360123,4.628332969745327,1.9959016590840102,1.9959016590840102,1.2078207818757114,8.181750982360123,4.628332969745327,1.9959016590840102,1.9959016590840102,1.2078207818757114,-2.1599999999999997,9.3971519262254,3.9196606578585556,2.4034585195024754,2.4555764467430294,0.2
216.072119384,216.309,2.0,4.0,2.0,2.0,3.0,15.0,27.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.29138874495167,52.04,3.0022,65.83180000000002,8.99824756328785,5.444829550673052,3.011637233826859,3.011637233826859,2.0243173628034374,8.181750982360123,4.628332969745327,1.9959016590840102,1.9959016590840102,1.2078207818757114,-1.6099999999999997,9.926624682900304,4.275265954574821,2.6680515371561944,2.8292640367097164,3.8
206.141913196,206.28899999999993,3.0,1.0,3.0,1.0,3.0,15.0,33.0,3.0,0.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.92912574495016,26.71,0.8008999999999997,62.18080000000004,8.97103281956729,5.5316569963739655,2.9098598336694006,2.9098598336694006,2.009910525144371,8.97103281956729,5.5316569963739655,2.9098598336694006,2.9098598336694006,2.009910525144371,-1.06,10.457554376363102,5.142602783870366,2.70221952821346,3.5852698832240417,31.2
268.008867496,268.323,6.0,2.0,4.0,1.0,7.0,17.0,25.0,8.0,0.0,0.1111111111111111,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.01752868554459,94.94,2.3207999999999998,66.97879999999999,10.201485237345457,6.402707206025877,3.8884408822318606,3.8884408822318606,2.729655764336888,8.568492075490004,4.600612065444662,1.9315583922920456,1.9315583922920456,1.1376748476159106,-1.6699999999999997,11.804896022745806,5.106567102307948,3.142466273909012,3.546029039759981,21.5
274.11061306799996,274.323,3.0,0.0,1.0,0.0,2.0,21.0,35.0,3.0,1.0,0.1111111111111111,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123.48822250637797,32.67,2.481700000000001,84.73500000000004,11.705934685356961,6.679331899422295,3.573453774539825,3.573453774539825,2.423060363860631,11.705934685356961,6.679331899422295,3.573453774539825,3.573453774539825,2.423060363860631,-2.86,13.1383245385578,5.258220372716099,2.3213145480211637,3.289724083428594,59.8
422.25694294799996,422.5690000000003,5.0,0.0,7.0,0.0,4.0,31.0,65.0,5.0,1.0,0.5,4.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,185.49430451951935,42.010000000000005,4.467700000000004,123.57650000000008,18.756635784966694,11.576893098941932,6.581700650258351,6.581700650258351,4.624274242824579,18.756635784966694,11.576893098941932,6.581700650258351,6.581700650258351,4.624274242824579,-2.3699999999999997,21.846644115303715,10.293256420058466,5.464882870793533,7.253971283760725,0.9
523.3270881719999,523.6820000000004,10.0,3.0,12.0,3.0,8.0,38.0,79.0,10.0,2.0,0.5,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,225.1012702961699,113.53,5.162900000000004,153.29209999999978,23.64299128645884,13.119628357490777,6.030158843048109,6.030158843048109,4.00677157565356,23.64299128645884,13.119628357490777,6.030158843048109,6.030158843048109,4.00677157565356,-3.66,28.90424540563364,13.22920961853036,8.173431061862933,10.06264003517291,0.8
287.105862036,287.322,4.0,2.0,2.0,1.0,4.0,22.0,35.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,126.80077198634282,64.94,4.139000000000003,87.0884,11.730878711739292,6.981902005098874,3.6160568600802585,3.6160568600802585,2.6288303212698345,11.730878711739292,6.981902005098874,3.6160568600802585,3.6160568600802585,2.6288303212698345,-3.1399999999999997,12.58937825252438,5.001555037753448,1.9313428126279113,2.862112191868046,3.9
447.2382731680001,447.54300000000023,9.0,2.0,5.0,2.0,9.0,33.0,62.0,9.0,0.0,0.4583333333333333,5.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,191.8089705708854,105.03999999999999,2.965820000000001,128.64690000000004,19.096170153868023,11.64218530981573,6.720289527548963,6.720289527548963,4.993424930825522,19.096170153868023,11.64218530981573,6.720289527548963,6.720289527548963,4.993424930825522,-3.3300000000000005,21.51229275408366,8.897288872412561,4.083227162146443,5.800032816393633,0.2
273.136493468,273.332,4.0,2.0,1.0,2.0,4.0,20.0,39.0,4.0,0.0,0.5,4.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,117.94491416550892,50.72,1.5081,75.17550000000003,11.556238916311631,7.195808412750477,4.830141067873077,4.830141067873077,3.8654387558986545,11.556238916311631,7.195808412750477,4.830141067873077,4.830141067873077,3.8654387558986545,-1.52,12.238164019017303,4.235307471498169,1.490122744388479,2.591619375358202,27.0
633.223274848,633.6930000000004,10.0,1.0,7.0,1.0,8.0,44.0,78.0,14.0,1.0,0.4666666666666667,6.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,253.21564743749786,108.21000000000002,3.137500000000003,156.5145999999997,25.01948352903621,16.386899937935354,9.822856287220171,9.822856287220171,7.173116920644493,24.202986948108485,14.538588318670854,8.57314785566143,8.57314785566143,6.386576298305822,-3.4599999999999986,30.561243540404906,11.802912158295406,6.207339738741242,8.197992567174364,0.6
389.18517497600004,389.4590000000001,7.0,5.0,7.0,3.0,6.0,29.0,52.0,7.0,1.0,0.22727272727272727,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,168.67341993355254,116.15,3.3733000000000013,112.58150000000002,15.967554126949347,9.547581178889065,4.768818330492053,4.768818330492053,3.1151234185802554,15.967554126949347,9.547581178889065,4.768818330492053,4.768818330492053,3.1151234185802554,-3.4499999999999997,18.89216248876675,8.280405445470041,4.697721318091634,5.394302246506519,2.3
324.02721999199997,324.44900000000007,6.0,3.0,3.0,2.0,6.0,19.0,35.0,9.0,0.0,0.6,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,116.5315150775813,106.33,0.612,73.37470000000003,13.03084241516182,9.722910865432699,8.481549053855522,8.481549053855522,6.598518947743172,10.58135267237864,5.81377532866185,3.1644645630554784,3.1644645630554784,2.179037470803819,-0.48000000000000015,14.919338215533458,4.8126222010358415,2.570269497519414,3.779007280044146,61.3
383.064333772,383.5170000000002,8.0,3.0,7.0,2.0,7.0,23.0,44.0,11.0,0.0,0.6666666666666666,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,140.27015571671328,118.80000000000001,0.08690000000000064,87.36170000000004,15.430274375495658,10.907307039190181,8.488453939447108,8.488453939447108,6.792151241187453,12.98078463271248,7.104427651540253,3.525094696176807,3.525094696176807,2.4852651842917655,-0.5600000000000002,18.77401670374728,7.1317997034379825,3.9241053362428095,5.821414206961938,70.8
270.055990652,270.719,3.0,2.0,2.0,2.0,3.0,19.0,30.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.03717200092845,45.150000000000006,4.337400000000002,78.14250000000003,10.724473032734233,6.203768739447611,3.0861812270450506,3.0861812270450506,2.096856154717063,9.968544086715777,5.825804266438383,2.8510841242573117,2.8510841242573117,1.9305125996757668,-2.2599999999999993,11.809342995026022,4.7827412871894746,2.462173003898689,2.9726859114154083,0.2
437.223390324,438.0150000000001,4.0,0.0,5.0,0.0,4.0,31.0,63.0,5.0,0.0,0.46153846153846156,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,189.41752552214342,38.13,5.960700000000007,129.97100000000003,19.692819093820418,11.754602393046776,6.651068592251457,6.651068592251457,4.776652230675802,18.936890147801964,11.376637920037549,6.399092276911972,6.399092276911972,4.650664073006059,-2.1699999999999995,22.039299047751026,9.134951294063715,4.70357311409446,6.494449140532595,0.4
292.121177752,292.338,4.0,2.0,3.0,2.0,2.0,22.0,38.0,4.0,1.0,0.16666666666666666,4.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,127.6581890955264,54.120000000000005,3.032800000000001,85.10990000000004,12.056619078004378,7.406301071074043,4.013544458800113,4.013544458800113,2.9004052861619654,12.056619078004378,7.406301071074043,4.013544458800113,4.013544458800113,2.9004052861619654,-2.7499999999999996,12.950795354121954,5.221335857220119,2.2246344739171575,3.0736569164543948,3.3
352.09939675199996,352.4190000000001,6.0,0.0,3.0,0.0,7.0,25.0,41.0,7.0,0.0,0.16666666666666666,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,147.4908324318216,60.25,3.070000000000001,101.397,14.87154771864653,8.521674974284675,5.167540028320006,5.167540028320006,3.8836996234779635,14.055051137718804,7.70517839335695,4.092563725199349,4.092563725199349,2.836382331083773,-2.9299999999999997,15.589160789359001,5.855898317209619,2.4372765472622393,3.6515416173247024,3.2
343.089539044,344.253,5.0,3.0,7.0,2.0,4.0,20.0,42.0,6.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.14314152068596,67.59,2.1115,85.22760000000004,13.788149120866684,7.45830301098064,3.85820234106011,3.85820234106011,2.2214256147971585,12.20215258175198,6.665304741423288,3.1714456944663425,3.1714456944663425,1.8780472915002753,-1.27,16.783390282968497,8.114324746894443,4.383573226136674,6.809293955493951,2.9
338.20932406,338.44400000000013,5.0,1.0,12.0,1.0,5.0,24.0,54.0,5.0,0.0,0.6842105263157895,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.26754028036805,72.83000000000001,3.462300000000003,92.39680000000006,15.15127456922089,8.802774318465563,4.429171406090724,4.429171406090724,2.966972129969615,15.15127456922089,8.802774318465563,4.429171406090724,4.429171406090724,2.966972129969615,-1.62,20.424682752457553,11.025321894891684,5.47814005137467,9.382862581120284,7.0
300.0777887160001,300.749,5.0,4.0,3.0,2.0,5.0,21.0,34.0,6.0,0.0,0.06666666666666667,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0709927839998,87.05,3.0265999999999993,84.14680000000001,11.839828104384644,6.700460981025613,3.289948745099394,3.289948745099394,2.1858665061719607,11.083899158366188,6.322496508016386,3.037972429759909,3.037972429759909,2.059878348502218,-2.53,13.452934264138138,5.456571264837257,2.8250696517678504,3.49556640635432,0.0
305.12766009999996,305.34100000000007,6.0,0.0,3.0,0.0,5.0,23.0,38.0,6.0,1.0,0.17647058823529413,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,133.15305327477,74.29,2.6407800000000003,86.83900000000003,12.892874933477584,7.267548065998393,3.6716255233130486,3.6716255233130486,2.6091290960470737,12.892874933477584,7.267548065998393,3.6716255233130486,3.6716255233130486,2.6091290960470737,-3.2,14.725427152596582,5.890384082908113,2.5295627467058224,3.771235726681646,36.1
231.123484172,231.26099999999997,1.0,1.0,4.0,1.0,1.0,16.0,32.0,4.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.66752419826337,12.03,3.2459000000000024,58.286700000000025,9.434858327348906,5.326801171181156,2.3487833372808495,2.3487833372808495,1.6488120337959362,9.434858327348906,5.326801171181156,2.3487833372808495,2.3487833372808495,1.6488120337959362,-1.0300000000000002,13.036800267201068,5.344160556818799,3.8500658986092047,4.354422110943795,49.4
266.04186058,267.16999999999996,2.0,1.0,3.0,1.0,1.0,15.0,30.0,3.0,0.0,0.3333333333333333,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.40937780567764,19.03,3.0345000000000013,68.25670000000002,10.634789246755489,5.861572994574205,3.0510758920514105,3.0510758920514105,2.062609616113012,9.048792707640784,5.068574725016853,2.5578242533343705,2.5578242533343705,1.7015243556555308,-0.7999999999999998,10.709002770083101,4.371413314346742,2.412167123128022,3.1208984861678273,1.9
529.1837929840001,529.5260000000002,8.0,2.0,6.0,2.0,7.0,39.0,61.0,11.0,1.0,0.10714285714285714,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,221.17512490877374,97.62000000000002,6.355840000000003,140.98089999999988,20.8611134556461,11.813083399639352,5.871916984100429,5.871916984100429,3.874101579850151,20.8611134556461,11.813083399639352,5.871916984100429,5.871916984100429,3.874101579850151,-5.0600000000000005,25.58376013065048,10.364741922338526,5.926969544026141,6.799206952748871,1.0
289.02878992399997,289.74399999999997,6.0,4.0,2.0,3.0,4.0,18.0,30.0,8.0,1.0,0.3,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,109.55051970712347,101.29,0.8788,67.99310000000001,11.099891019755912,7.187955950847404,4.042087528120029,4.042087528120029,2.841741477944088,9.52746549280973,5.263671999916615,2.6665100274820825,2.6665100274820825,1.7426180351381928,-1.31,13.129450737706515,4.415914170468824,2.2878107291522722,3.2210293090616973,33.0
376.09939675199996,376.4410000000001,6.0,0.0,4.0,0.0,6.0,27.0,43.0,7.0,1.0,0.1,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,159.25451105542396,67.57,3.6715000000000027,105.25850000000003,15.603598526215409,9.196765479920739,5.261023936869644,5.261023936869644,3.544294055289477,14.787101945287683,8.317112668665844,4.392394269995045,4.392394269995045,2.8664208839480967,-3.3199999999999994,17.111817824221323,6.770461595993757,3.0191482298075245,4.290922422834515,3.1
151.099714036,151.20899999999997,2.0,3.0,2.0,2.0,2.0,11.0,24.0,2.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.66035391189551,46.25,1.2818999999999998,45.46020000000002,6.6184219918242615,3.7174592863759943,1.494017840847125,1.494017840847125,1.0038157176601623,6.6184219918242615,3.7174592863759943,1.494017840847125,1.494017840847125,1.0038157176601623,-1.02,8.080200400801603,3.39416330920392,2.5967957815864637,2.4932290664923284,30.7
